UniqueId,Business name,Address,City,Pincode,State,Website,Main Category,Sub Category,Latitude,Longitude,Phone No.1,Phone No.2,Business Hours,Phone Remark
ICL5512747,Accord Pharmaceuticals,"A-47, Shivshakti Industries Estate, Near Kiran Industries, Phase-I, Vatva, Gidc",Ahmedabad,382445,Gujarat,,Health,Pharmacies,22.9660166,72.6306,9879111120,,09:00 AM TO 11:00 PM,
ICL0532672,Soham Chemistry Group Tuition,"13, Kisan Complex, Maninagar Road, Mani Nagar",Ahmedabad,380008,Gujarat,,Education,Coaching / Training Centers,22.9974013,72.60706544,9825842256,,09:30 AM TO 10:30 PM,
ICL0643483,Orthopaedic & Physiotherapy Clinic,"B/4, Chunilal Tower, Nr Saijpur Tower, Naroda",Ahmedabad,382345,Gujarat,,Health,Clinics,23.061313,72.639439,9825030093,,11:00 AM TO 01:30 PM,
ICL4866022,Itct Computer Education,"Rakhial Road, Sherkotda, Near Narayana Multispeciality Hosptial, Rakhial",Ahmedabad,380023,Gujarat,,Education,Coaching / Training Centers,23.022762,72.62146,9898224848,,10:00 AM TO 08:00 PM,
ICL5006593,Radcliffe School,"269/2/A, Bodakdev",Ahmedabad,380054,Gujarat,www.radcliffe.in,Education,Schools,23.0400382,72.5154626,7940373547,,08:30 AM TO 03:30 PM,
ICL3522695,Uday Auto Link,"5-6, Galaxy Signature, City Square Complex, Opposite Science City Road, Sola",Ahmedabad,380060,Gujarat,,Education,Schools,23.07710623,72.50721042,9687677177,9687677178,09:30 AM TO 03:30 PM,
ICL7619794,Maria Education Institute,"Pushpam Complex, Vatva Road, Isanpur Opposite Mahakali Mandir",Ahmedabad,382443,Gujarat,,Education,Coaching / Training Centers,22.972645,72.604186,9824242003,,09:00 AM TO 12:00 PM,
ICL6467322,Shindnani Clinic,"C J Market, Near Bus Stop, Thakkar Bapa Nagar Road, Near Mahakali Auto Service, Thakkar Bapunagar",Ahmedabad,382350,Gujarat,,Health,Clinics,23.04023807,72.64345936,9067343483,,10:30 AM TO 01:00 PM AND 06:00 PM TO 08:00 PM,
ICL36076106,Post Office - Darpan Society S.O,"Darpan Society, Taluka City Taluka, District Ahmedabad",Ahmedabad,380009,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,23.04663073,72.55279891,18002666868,,09:00 AM TO 06:00 PM,
ICL2457661,Dr Subodh S Shah - (Pathogy Laboratory),"20, Dhar Mbhoomi Shopping Center, Opposite Jethabhai Vavtva Road, Isanpur",Ahmedabad,382443,Gujarat,,Health,Doctor,22.974107,72.60258,7925730445,,11:00 AM TO 01:30 PM AND 05:00 PM TO 08:00 PM,
ICL6432436,Moon Medical,"Phase 4, Opp Sarvottam Restaurant, Gidc Vatwa",Ahmedabad,382445,Gujarat,,Health,Pharmacies,22.967134,72.647499,9033636266,,08:00 AM TO 10:00 PM,
ICL1253803,Varsha Dental Clinic,"33-34, Shilalekh Complex, Nehru Park Circle, Vastrapur",Ahmedabad,380015,Gujarat,,Health,Clinics,23.03715,72.5274666,9879845838,,11:00 AM TO 02:00 PM AND 06:00 PM TO 09:00 PM,
ICL2957304,Aviro Academy,"Imotion Ltd, Memnagar",Ahmedabad,380052,Gujarat,,Education,Coaching / Training Centers,23.04985809,72.53770447,9898177422,,09:00 AM TO 06:00 PM,
ICL5457124,Dr Mohali N Shah - (Arhant Hospital),"Shanti Nagar Society, Opposite Sent Lorn Tower, Ashram Road, Osmanpura",Ahmedabad,380013,Gujarat,,Health,Doctor,23.049832,72.568425,7927559191,,11:00 AM TO 02:00 PM AND 05:00 PM TO 08:00 PM,
ICL7987881,Dr Bhupendra Ambalal Pandya Clinic,"8, Vikas Tenaments, Jivraj Park : Prashant High School Khancho, Vejalpur",Ahmedabad,380051,Gujarat,,Health,Clinics,23.006819,72.516503,9879566108,,10:00 AM TO 12:30 PM AND 06:00 PM TO 08:30 PM,
ICL6738328,Delta Coaching Institute,"49, New India Colony, Nikol",Ahmedabad,380049,Gujarat,,Education,Coaching / Training Centers,23.0491571,72.6669955,9978720931,,08:00 AM TO 08:00 AM,
ICL5866712,Cradons Preparatory School,"2, Opposite, Chief Justice Bungalow Lane, Suryapooja Block B, Bodakdev, Beside Icici Bank Atm",Ahmedabad,380054,Gujarat,,Education,Schools,23.035642,72.518462,7600834667,,09:00 AM TO 01:00 PM,
ICL2021056,New Charm Clinic,"New Sg Road, Near By Sukan Platinum Complex, Chandlodia",Ahmedabad,382481,Gujarat,,Health,Clinics,23.09555244,72.5464325,9924352918,,11:00 AM TO 01:30 PM AND 05:00 PM TO 08:00 PM,
ICL5776841,Upen Vimal Shah,"2Nd Floor, Sanket Complex, Mangal Park, Gitamandir Road",Ahmedabad,380022,Gujarat,,Health,Doctor,23.004332,72.590527,7925321803,,11:00 AM TO 02:00 PM AND 06:00 PM TO 08:30 PM,
ICL0642514,Nice Coaching Classes,"Shapur Biesenter Opp Gytree Pav Bhaji, Near Shah Patta Masjid, Old City, Shahpur",Ahmedabad,380001,Gujarat,,Education,Coaching / Training Centers,23.0341959,72.5794984,9327078780,,08:30 AM TO 11:00 AM AND 05:00 PM TO 09:00 PM,
ICL4694597,Mukesh Shah Surgical Hospital,"Sejal House, Maninagar Char Rasta, Opposite Bhagwan Chambers, Mani Nagar",Ahmedabad,380008,Gujarat,,Health,Hospitals,22.993822,72.596428,7925467777,,10:30 AM TO 10:30 PM,
ICL7055294,Talent Education Institute,"A1, Satyam Appartment Nr, Krushan Vidhyalay, Khodiyar Nagar Road",Ahmedabad,382350,Gujarat,,Education,Coaching / Training Centers,23.0346,72.648768,9033490492,,06:00 AM TO 10:00 PM,
ICL1074104,Maa Medical Hospital,"Maa Medical Hospital First Floor, Sai Flora, Near Raspan Chokdi, New India Colony, Nikol",Ahmedabad,380049,Gujarat,,Health,Hospitals,23.0490451,72.6696791,9898005861,,09:00 AM TO 09:30 PM,
ICL4888308,Panchal Dr Mukesh Jashwantlal,"2, Saket Banglows, Taxshila Flat, Nr Vasuma Hill, Vastrapur",Ahmedabad,380015,Gujarat,,Health,Doctor,23.032132,72.529064,9825073352,7922167653,11:00 AM TO 09:30 PM,
ICL7735554,Bajrang Temple,"132 Feet Ring Road, I I M, Vastrapur",Ahmedabad,380015,Gujarat,,Religion,Temples,23.033924,72.535326,,,06:00 AM TO 09:00 AM AND 05:30 PM TO 09:00 PM,
ICL6203694,Surya Classes,"11, Kartik Complex, Near Gopi Nagar Sheth'S Vando, Near Vastral Road, Mahadev Nagar",Ahmedabad,380026,Gujarat,,Education,Coaching / Training Centers,23.00250669,72.6513938,9428112092,,08:00 AM TO 04:00 PM,
ICL0464403,Satyam Clinic,"Umiya Nagar Road, Nirnay Nagar Sector I, Near Dipesh Bhavsar'S Sweet Home, Nirnay Nagar",Ahmedabad,382481,Gujarat,,Health,Clinics,23.075029,72.564774,9427528844,,09:30 AM TO 01:00 PM AND 05:00 PM TO 08:30 PM,
ICL1474916,Dr Upendra Shah,"Mangal Park, Gitamandir Road, Shah - E - Alam",Ahmedabad,380022,Gujarat,,Health,Doctor,23.00468968,72.59057293,9824452540,,11:00 AM TO 01:30 PM AND 05:00 PM TO 08:00 PM,
ICL1111676,Vania Dr Jayeshkumar T,"11, Uttara Society, Nr Subhash Bridge, Nr Gandhi Ashram, Old Wadaj",Ahmedabad,380027,Gujarat,,Health,Doctor,23.0651,72.581398,9824040285,,09:00 AM TO 05:00 PM,
ICL7516061,Rangwala Dr Mrs M A,"B/H Advance Cinema;Opp Elect House, Lal Darwaja",Ahmedabad,380001,Gujarat,,Health,Doctor,23.026072,72.5812,7925507268,,10:00 AM TO 01:00 PM AND 05:00 PM TO 08:00 PM,
ICL6234103,Siddhi Vinayak Hospital,"Bal Vatika, Jaladhara Water Park, Mani Nagar, Kankaria",Ahmedabad,380008,Gujarat,www.siddhivinayakhospital.com,Health,Hospitals,23.004123,72.606397,7925465128,7925471025,09:00 AM TO 10:00 PM,
ICL3663352,We Can Classes,"Om Towers, 120 Feet Ring Road, Patel Colony, Ambawadi",Ahmedabad,380015,Gujarat,,Education,Coaching / Training Centers,23.02152061,72.54345703,9016275630,,08:00 AM TO 10:00 AM AND 05:00 PM TO 09:00 PM,
ICL8098824,Shri Hanuman Ji Temple,"Chinubhai Road, Near Mahalaxmi Bhaji Paav-Pulav Center, Khadia",Ahmedabad,380001,Gujarat,,Religion,Temples,23.022424,72.594276,,,06:00 AM TO 09:00 AM AND 05:30 PM TO 09:30 PM,
ICL4198485,Purvdeep High School,"Jogeshwari Society Road, Opp Wonder Point Amraiwadi, Nr Ctm, Amraiwadi",Ahmedabad,380026,Gujarat,,Education,Schools,23.000765,72.629365,7925852465,,07:30 AM TO 12:50 PM,
ICL2500181,Shivam Medical Store,"Nikol Gam Road, Puspkunj, Near Deep Mangal Apartment, Khodiar Nagar",Ahmedabad,382350,Gujarat,,Health,Pharmacies,23.036998,72.650009,8401489022,,08:30 AM TO 10:30 PM,
ICL5362173,Shiv Ashish School,"Inside, Sterling City, Inside Sterling City",Ahmedabad,380058,Gujarat,www.shivashish.com,Education,Schools,23.037792,72.472331,8980006886,,08:00 AM TO 01:30 PM,
ICL8080619,Swastik Clinic,"2, Ekta Complex, Bapu Sitaram Chowk, Nava Naroda",Ahmedabad,382345,Gujarat,,Health,Clinics,23.053396,72.658335,8401673991,,11:00 AM TO 01:30 PM AND 06:00 PM TO 09:00 PM,
ICL3259084,Gokul Medical And Provision Stores,"A-9, Jay Krishna Society, Near Ramvadi Bus Stop, Isanpur",Ahmedabad,382443,Gujarat,,Health,Pharmacies,22.9794,72.6001666,9825909449,,08:30 AM TO 10:00 PM,
ICL4726203,Ayutirth Ayurved And Panchkarma Hospital,"B 15, 2Nd Floor, Sardar Patel Mall, Near Diamonds Mills, Nikol Gam Road Bapu Nagar",Ahmedabad,382350,Gujarat,,Health,Hospitals,23.037985,72.643339,7922703063,,08:30 AM TO 10:00 PM,
ICL4709836,Classic Traders,"Ambica Cloth Market, Nr. Kalupur Darwaja, Near Fashion Point",Ahmedabad,380001,Gujarat,,Education,Coaching / Training Centers,23.0275162,72.5867517,9879786669,,07:00 AM TO 11:50 PM,
ICL6412026,Kavyan E.N.T. Clinic,"Near Ambika Jewellers, Jivraj Park",Ahmedabad,380051,Gujarat,,Health,Clinics,23.0023489,72.5179738,9924293010,,10:00 AM TO 10:30 PM,
ICL0914234,Lala Dr Kamlesh R,"Jhaveri Park, Snghvi High School, Nr Ved Shah, Narayan Pura",Ahmedabad,380013,Gujarat,,Health,Doctor,23.055274,72.558697,7927551316,7922866154,10:00 AM TO 01:00 PM AND 06:00 PM TO 08:30 PM,
ICL3024835,Sankatmochan Hanuman Mandir,"Hirawadi Road, Krishna Nagar, Saijpur Bogha",Ahmedabad,382345,Gujarat,,Religion,Temples,23.051789,72.633341,,,06:00 AM TO 09:00 AM AND 05:00 PM TO 09:00 PM,
ICL6769517,Welcare Speciality Hospital,"3Rd Floor, Royal House, Near Golden Triangle, Stadium Road, Navrangpura",Ahmedabad,380014,Gujarat,,Health,Hospitals,23.04499639,72.5621985,7926467788,9825042238,08:00 AM TO 10:00 PM,
ICL3220963,Manoj Kapoor,"Samar Pan Hospital, Bk Cmlx, X Road, Thaltej",Ahmedabad,380015,Gujarat,,Health,Doctor,23.024092,72.529552,7926856308,,11:00 AM TO 01:00 PM AND 05:30 PM TO 08:00 PM,
ICL1369079,Vardan Dental Clinic,"T 8, Shubh Complex, Nr Rajasthan Hospital, Shahibaug",Ahmedabad,380004,Gujarat,,Health,Clinics,23.0540333,72.5957166,9898025261,,09:30 AM TO 08:30 PM,
ICL0191303,Gandhi Hitendra,"1St Floor, Ashirwad Shopping Centre, Opposite Kochrab Ashram, Ellisbridge",Ahmedabad,380006,Gujarat,,Health,Doctor,23.01688687,72.56693919,7926576436,,11:00 AM TO 01:00 PM AND 06:00 PM TO 08:30 PM,
ICL2986627,Dr Nitu Clinic,"A-248, Popular Plaza, Someshwar Complex, Nr Shyamal Row House, Satellite",Ahmedabad,380015,Gujarat,,Health,Clinics,23.01653348,72.53077919,9824033180,,10:30 AM TO 02:00 PM AND 06:00 PM TO 08:30 PM,
ICL1972318,Om Dental Care,"Nr. Shivaay Interior Gallery, Gandhinagar",Ahmedabad,382421,Gujarat,,Health,Clinics,23.1781269,72.6291859,9825146773,,10:30 AM TO 11:00 PM,
ICL8678483,Dr Ankita Patel - (Dr Sujay'S Homeopathic Care),"65, Sardar Centre, Opposite Nehru Park Foundation, Vastrapur",Ahmedabad,380015,Gujarat,,Health,Doctor,23.037276,72.528262,8238011493,,11:00 AM TO 01:00 PM AND 06:00 PM TO 08:00 PM,
ICL4675197,Ram Medical Stores,"6/4 Bhavana Society, Opp Bhagyoday Bank, Ranipur",Ahmedabad,382480,Gujarat,,Health,Pharmacies,23.0790166,72.5757833,7927530819,,09:30 AM TO 10:00 PM,
ICL1785984,English World,"42, Shilalekh, Opp Havmor Restaurant, Vastrapur Lake, Vastrapur",Ahmedabad,380015,Gujarat,,Education,Coaching / Training Centers,23.03729702,72.52832714,7069871880,,09:00 AM TO 09:30 PM,
ICL6315909,Shreenath Maternity & Nursing Home,"Maternity Nagar, Hari Nagar, Mani Nagar (E)",Ahmedabad,380008,Gujarat,,Health,Hospitals,22.993732,72.610555,7925357789,7965441416,10:30 AM TO 11:00 PM,
ICL5000254,Nice Medical Store,"Thakkarbapa Nagar Road, Opposite Khodiyar Temple, Thakkarbapa Nagar",Ahmedabad,382350,Gujarat,,Health,Pharmacies,23.04045105,72.64341736,9824615766,,09:00 AM TO 10:00 PM,
ICL7706338,Vijay Medical,"4, Chandrabhuvan Complex, Kashi Vishvanath Madir, Mani Nagar East",Ahmedabad,380008,Gujarat,,Health,Pharmacies,22.9946666,72.61375,7922774696,,09:30 AM TO 10:30 PM,
ICL7389022,Giriraj Physiotherapy And Sports Injury Clinics,"110, Sardar Patel Ring Road, Suncity, Bopal",Ahmedabad,380058,Gujarat,,Health,Clinics,23.018694,72.478424,9558080101,,11:00 AM TO 02:00 PM AND 05:30 PM TO 08:30 PM,
ICL3202069,Navkar Institute,"Basement, Sakar Complex, Opposite Ghadiyali Building, Near Jawahar Cross Road, Opposite Hdfc Bank Rath, Maninagar",Ahmedabad,380008,Gujarat,,Education,Coaching / Training Centers,22.9968059,72.6037854,9227659237,,10:00 AM TO 07:00 PM,
ICL7209654,Dr Mehul Shah,"301, Shaival Complex, Opposite Chandanbala Tower, Near Suvidha Centre, Parimal Underbridge, Parimal",Ahmedabad,380006,Gujarat,,Health,Doctor,23.01492873,72.56600015,9825049440,,10:00 AM TO 01:00 PM AND 05:30 PM TO 08:00 PM,
ICL1771373,Avkar Clinic,"1-2, Bapusitaram Chowk, Krishna Nagar",Ahmedabad,382345,Gujarat,,Health,Clinics,23.050676,72.657992,9428800363,,10:00 AM TO 12:30 PM AND 05:00 PM TO 08:30 PM,
ICL2603695,Cc Sheth College Of Commerce,"Navgujarat College Campus, Ashram Road, Gujarat Vidhyapith, Opposite Gujarat Pith Bus Stop",Ahmedabad,380014,Gujarat,,Education,Colleges,23.043332,72.569298,7927542761,9427490755,09:30 AM TO 05:30 PM,
ICL5433757,Classic Point,"2, Punit Maharaj Road, Daxini Society, Maninagar",Ahmedabad,380008,Gujarat,,Education,Coaching / Training Centers,22.99535942,72.61257172,9725764748,,03:00 PM TO 08:00 PM,
ICL6483308,Shree Star Academy,"Rameshvar Complex, Bopal, Abad Nagar Bus Stand, Bopal",Ahmedabad,380058,Gujarat,,Education,Coaching / Training Centers,23.0345187,72.4638159,9724328198,,06:00 AM TO 10:00 PM,
ICL6443881,Sharma Hospital,"Nh 8, Jashoda Nagar, Jashoda Nagar, Near Rupera Transports, Chokadi",Ahmedabad,382350,Gujarat,,Health,Hospitals,23.037249,72.676837,7932917899,,10:00 AM TO 04:00 PM,
ICL7254997,Parikh Medical Store,"Vastrapur Railway Station Road, Near Shyamaprasad Bridge Bus Stop, Jivrajpark",Ahmedabad,380051,Gujarat,,Health,Pharmacies,23.009298,72.533546,7926641393,,09:00 AM TO 10:00 PM,
ICL6100418,Suhbam Tution,"Gurukul Road, Memnagar, Near Municipal Park",Ahmedabad,380052,Gujarat,,Education,Coaching / Training Centers,23.0550362,72.5345899,9898281258,,10:00 AM TO 09:00 AM,
ICL1155185,Jagannath Education Trust,"22, Anand Party Plot: Maruti Nandan Society, Opp Dena Bank, Bopal",Ahmedabad,380058,Gujarat,,Education,Schools,23.029455,72.475998,9898145560,9998809744,09:30 AM TO 05:00 PM,
ICL4102112,Bhalani Medical,"Opposite Bank Of India, Relief Road, Gandi S Pol, Khadia",Ahmedabad,380001,Gujarat,,Health,Pharmacies,23.028104,72.591092,7922130248,,08:00 AM TO 10:00 PM,
ICL6656311,Microshine Computer Academy,"C-5, Parishram Complex, Near Bhavsar Hostel, Nava Wadaj",Ahmedabad,380013,Gujarat,,Education,Coaching / Training Centers,23.06738515,72.56956684,9898181160,,11:00 AM TO 06:00 PM,
ICL5319738,Anand Multispeciality Hospital,"White House, Opp Rajasthan Hospital, Shahibaug",Ahmedabad,380004,Gujarat,,Health,Hospitals,23.0540333,72.5957166,9824069281,,09:00 AM TO 11:00 PM,
ICL0054011,Hanuman Temple,"Maheccha Society, Rajeswari Society, Isanpur",Ahmedabad,382443,Gujarat,,Religion,Temples,22.973859,72.59358,,,06:00 AM TO 09:30 AM AND 05:30 PM TO 08:30 PM,
ICL8316087,Dr Amul Agrwal - (Saviour Hospital),"Near Bharat Petrol Pump, Near Lakhudi Talav, Stadium Road, Navrangpura",Ahmedabad,380009,Gujarat,,Health,Doctor,23.045432,72.560887,7961908099,,11:00 AM TO 01:00 PM AND 05:30 PM TO 08:00 PM,
ICL5585272,Shree Mahalaxmi Temple,"Naroda Road, Near Adarsh School Stop, Saijpur Bogha",Ahmedabad,382340,Gujarat,,Religion,Temples,23.06722,72.63382,,,06:00 AM TO 09:30 AM AND 05:00 PM TO 08:00 PM,
ICL1228322,Drawing Classes,"Lal Bahadur Shastri Road, Vibhag-1, Bhagwatinagar, Anupam Colony, Bapunagar",Ahmedabad,382345,Gujarat,,Education,Coaching / Training Centers,23.04401686,72.63278337,9537205049,,10:00 AM TO 08:30 PM,
ICL3195216,Jerusalem Mar Thoma Church,"Bopal Gham, Telav - Ghuma Road, Near Bopal Ghuma Police Station, Bopal",Ahmedabad,380058,Gujarat,,Religion,Churches,23.03589,72.464287,,,06:30 AM TO 10:30 AM AND 05:00 PM TO 07:30 PM,
ICL3359185,Dignity Medical Stores,"9, Dhanbhui Chambers, Behrampura, Opp Praphunagar Society, Danilimda",Ahmedabad,380028,Gujarat,,Health,Pharmacies,22.993486,72.577008,7922170210,,09:00 AM TO 10:30 PM,
ICL1273453,Manseta Elb T N T Hospital,"25/26, 1St Floor, Ellisbridge Shopping Centre, Opposite Town Hall, Gulbai Tekra",Ahmedabad,380009,Gujarat,,Health,Hospitals,23.033907,72.553803,7926577544,,09:00 AM TO 10:30 PM,
ICL2526357,Dr Dhiren Kubavat Homoeo Care,"New 14, Goyal Plaza, Near Premchand Nagar, Judges Bunglow Road, Vastrapur",Ahmedabad,380015,Gujarat,,Health,Doctor,23.03363809,72.52304918,9825744457,,11:00 AM TO 09:00 PM,
ICL0090479,Dr Jitendra Shah,"Upper-6, Ratnadeep Ii Complex, Jodhpur, Opp Preanatirth Derasar, Satellite",Ahmedabad,380015,Gujarat,,Health,Doctor,23.020754,72.519227,9825082212,,11:00 AM TO 02:00 PM AND 05:30 PM TO 08:00 PM,
ICL8366848,Radha Krishna Mandir,"Narol-Naroda Road, Krishnanagar, Thakkarbapa Nagar",Ahmedabad,382345,Gujarat,,Religion,Temples,23.055334,72.642801,,,06:30 AM TO 09:00 AM AND 05:30 PM TO 08:00 PM,
ICL3354635,Sadhana Vinay Temple,"Chinubhai Road, Near Mahalaxmi Bhaji Paav-Pulav Center, Khadia",Ahmedabad,380001,Gujarat,,Religion,Temples,23.022464,72.594467,,,06:00 AM TO 09:30 AM AND 05:30 PM TO 09:00 PM,
ICL2281846,Shivam Surgical Hospital,"201, Second Floor, Sruhad Complex, Naroda Doctor House, Behind Narayan Nagar Bus Stand, Kumar School Road, Kapdi Vas, Naroda",Ahmedabad,382330,Gujarat,,Health,Hospitals,23.0733447,72.6527821,8488044334,,09:30 AM TO 08:30 PM,
ICL0492841,Dr Narehs Khandwala - (Chaitanya Swasthya Kendra),"Chinmaya Swasthya Kendra, Opposite Isro, Satellite",Ahmedabad,380015,Gujarat,,Health,Doctor,23.02522,72.51313,7926740169,,10:30 AM TO 01:00 PM AND 06:00 PM TO 08:30 PM,
ICL7494638,Patel Pharma,"42 & 35, 1St Floor, Ratnamani Complex, Nagar Sheth No Vando, Gheekanta",Ahmedabad,380001,Gujarat,,Health,Pharmacies,23.02866205,72.58504224,9327513743,,08:00 AM TO 11:00 PM,
ICL4864803,Pulkit Vidyalaya,"S`Bogha, Gayatri Soc Road, Saijpur",Ahmedabad,382345,Gujarat,,Education,Schools,23.057495,72.635499,7922811388,,08:00 AM TO 02:30 PM,
ICL6559183,Delta Class,"Jhaverchand Meghani Road, Meghani Nagar, Opp Rameshwar Temple, Kalapi Nagar",Ahmedabad,382345,Gujarat,,Education,Coaching / Training Centers,23.057811,72.622418,9924254788,,08:00 AM TO 09:00 PM,
ICL7472515,Jay Ambe Maa Temple,"Amraiwadi Road, Rabari Colony, Jogeshwari Society Road, Near Jay Krishna Telecom Service, Amraiwadi",Ahmedabad,380026,Gujarat,,Religion,Temples,23.007529,72.629745,,,06:00 AM TO 09:30 AM AND 05:30 PM TO 08:30 PM,
ICL6046823,Hanuman Mandir,"Sattar Taluka Society, Usmanpura",Ahmedabad,380014,Gujarat,,Religion,Temples,23.041345,72.568349,,,06:00 AM TO 09:00 AM AND 05:30 PM TO 09:30 PM,
ICL2474707,Dr Chatyana D Shukla,"1St Floor, Shefali Centre, Near Paldi Bus Stand, Paldi",Ahmedabad,380006,Gujarat,,Health,Doctor,23.01480824,72.56612374,7926586806,,10:30 AM TO 12:30 PM AND 06:00 PM TO 08:00 PM,
ICL0017199,Homoeopathic Clinic,"A-1, Ashmi Flats, Opposite Meman Nagar Fire Station, Navrangpura",Ahmedabad,380009,Gujarat,,Health,Clinics,23.0446835,72.5512811,7926462623,,10:30 AM TO 12:30 PM AND 05:30 PM TO 08:00 PM,
ICL7330805,Ahmedabad Computer Education,"102, Manas Complex, Opp Ratnamani Complex, Nr Jodhpur Cross Roads, Satellite, Jodhpur",Ahmedabad,380015,Gujarat,,Education,Coaching / Training Centers,23.02549467,72.52537994,9327287700,,10:00 AM TO 07:00 PM,
ICL6400885,Star Group Classes,"B- 18, Maharana Pratap Road, Shayona City, Chanakyapuri",Ahmedabad,380061,Gujarat,,Education,Coaching / Training Centers,23.07941602,72.53664531,9898460707,,08:00 AM TO 11:00 AM AND 02:00 PM TO 08:00 PM,
ICL4956448,Apna Medical Store,"Shradha Complex, Below Sagadi Restaurant, Govind Wadi, Char Rasta, Opposite Baraimata Temple, Isanpur",Ahmedabad,382443,Gujarat,,Health,Pharmacies,22.981614,72.598536,7925390090,,09:30 AM TO 10:00 PM,
ICL1718612,Akar Tuition And Drawing Classes,"Ra 13 Maruti Row House, Gurukul Road, Nr Subhash Chowk, Memnagar",Ahmedabad,380052,Gujarat,,Education,Coaching / Training Centers,23.052194,72.534144,9924240548,,10:00 AM TO 08:30 PM,
ICL3395093,Dr. Bipin Doshi'S Clinic,"C-402, Kasturi Complex, Judge'S Bunglow, Vodakdev, Char Rasta",Ahmedabad,380054,Gujarat,,Health,Clinics,23.03454837,72.52089674,7940029881,9824907085,09:30 AM TO 02:00 PM AND 05:30 PM TO 09:00 PM,
ICL8858312,Swaminarayan Temple,"No 331, Virat Nagar Road, Soni Ni Chali, Khodiar Nagar",Ahmedabad,382350,Gujarat,,Religion,Temples,23.02911,72.644246,,,06:30 AM TO 10:00 AM AND 05:30 PM TO 08:30 PM,
ICL2205128,Saumil Patel Group Tuition,"19 Dhannajey Tower, Satellite Road, Satellite",Ahmedabad,380015,Gujarat,,Education,Coaching / Training Centers,23.0250575,72.5310036,9033010082,,07:30 AM TO 05:00 PM,
ICL1399524,Life Care Medical Store,"3, Nathalal Colony, Navrangpura",Ahmedabad,380014,Gujarat,,Health,Pharmacies,23.04744814,72.56164633,7940204020,,08:30 AM TO 10:30 PM,
ICL0462497,Green Apple Dental Care,"F 39, 1St Floor, Greenvilla Apartment, Near H B Kapadiya School, Gurukul Road, Memnagar",Ahmedabad,380052,Gujarat,,Health,Clinics,23.05770787,72.5338674,9033911590,9986989820,10:00 AM TO 12:30 PM AND 06:00 PM TO 08:30 PM,
ICL3810867,Dr Ramanbhai G Patel Clinic,"8/B, Nareshwar Society, Geetanjali Nagar D Cabin Sabarmati, Chandkheda",Ahmedabad,380019,Gujarat,,Health,Clinics,23.106847,72.570891,9327652780,,10:00 AM TO 02:00 PM AND 05:00 PM TO 08:30 PM,
ICL4251602,Dashama Mandir,"Nikol-Odhav Road, Nikol Gam, Nikol",Ahmedabad,382350,Gujarat,,Religion,Temples,23.035657,72.662398,,,06:30 AM TO 10:00 AM AND 05:30 PM TO 09:00 PM,
ICL4742588,Tile Language,"Sumeru Complex, Shastri Nagar",Ahmedabad,380026,Gujarat,,Education,Coaching / Training Centers,23.0106037,72.6386608,9925275767,,09:00 AM TO 08:00 AM,
ICL6017984,Dr Ashish Panche - (Sneha Sonogrphy Clinic),"2/8/88, Vallabh Flat, Near Diamond, Near, Char Rasta, Opposite Kabra Travels, Bapunagar",Ahmedabad,380024,Gujarat,,Health,Doctor,23.036222,72.63044,9537443116,,11:00 AM TO 01:00 PM AND 05:30 PM TO 08:00 PM,
ICL5455509,Dasha Ma Nu Mandir,"Aavkar Hall Road, Chandralok Society, Ghodasar",Ahmedabad,380050,Gujarat,,Religion,Temples,22.984463,72.612512,,,06:00 AM TO 09:00 AM AND 05:00 PM TO 09:30 PM,
ICL7103835,Unique Clinic,"Sardar Mall, Nikol Gam Road, Bapu Nagar",Ahmedabad,382350,Gujarat,,Health,Clinics,23.03797229,72.64399019,9723338299,,10:30 AM TO 12:30 PM AND 05:30 PM TO 08:30 PM,
ICL2625673,Shree Swaminarayan Temple,"Parivnati Road, Krishnanagar, Saroadar Road, Near Noble Higher Secondary School, Thakkarbapa Nagar",Ahmedabad,382345,Gujarat,,Religion,Temples,23.054835,72.64846,,,06:30 AM TO 09:00 AM AND 05:30 PM TO 08:30 PM,
ICL2490086,Kalyan Ent Clinic,"Shrinand Nagar Road, Near By Icici Bank Atm, Vejalpur",Ahmedabad,380051,Gujarat,,Health,Clinics,23.00230408,72.5178299,9924293010,,10:00 AM TO 12:30 PM AND 05:30 PM TO 09:00 PM,
ICL1712406,Ahmedabad Education Institute,"3Rd Floor, Kabir Chambers, Opp.Patel Vadi, Bheedbhanjan Hanuman Road, Shaktidhara Society, Bapunagar",Ahmedabad,382345,Gujarat,,Education,Coaching / Training Centers,23.0398325,72.6324513,9924450964,,08:00 AM TO 08:00 PM,
ICL4146792,Dent-O Multispeciality Dental Clinic,"14/1 Galaxy View Apartment, Near, Ankur Road, Adarsh Nagar, Croassroads, Naranpura",Ahmedabad,380013,Gujarat,,Health,Clinics,23.0575827,72.5535637,9033194972,,10:30 AM TO 11:00 PM,
ICL12195953,Post Office - O N G C S.O,"O N G C, Taluka Ahmadabad City, District Ahmedabad",Ahmedabad,380005,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,23.1025542,72.58480763,18002666868,,09:00 AM TO 06:00 PM,
